EXJPJIAYLWJRPYJISXURJPYAAMXAECALMSZLJSPXRPYEILJMSYANALXRWPNAPQACJIANNAXJILJILQAUPJJAXFLWKJIASCBABJIA,2
YLQDTFYESTRQFEDVOFYJOUFKMNCJEHGMNBGJVMGBBZRNUVTDRKCDCZOSDRIBSGUUGLJUZKKQFULUUDJMAISCXBGGKEUFIPXVZPHJ,0
RZNCHIRZVZSLMEWXBPXWICARGSCWLTFSDZNRZMBBFHVZHWFRRZNCHIFSRAWOZORVRZSVRFPCDQMCVCRZVZVODGFQBSDTIVZONCCV,1
WDYZULABGCSYGETNRTVVBSLGLKSFZHRGYLGIRUFPEFFVRLEUWZVSPQHDOMLAEZOFUXIUKGPCAEYMOSSNIZOTUJDZRABHXUFJVMME,0
UHWATOFFOABXVXSXDZCFVCZRZGMZDXSVVSWXAWRZGDAXSBNWZROSFBHDWAIMTFBBZGDQWNXXNCHWADGSIOSHMQRFXWDVKWNCXLTC,1
ZGCXGDNYCNCGFXTVCVCYWYBVSVHCFSMCVSRVNUHZBVDQRWNUXGWPPWNUHZBVDQRWNUCNRVHCFSMCVOFFCSHZCZHSIMRUHCFSMCUO,1
TYBCRZIBZJPGFXCELVNREBEMHHYFBHEPNPWRKDFETTJQKCAUFGUJMTKYALXMNZBKJBTLWJRCBSETZPFJANEMOBSWYHRBMQHPJNLI,0
ACMPEACSXUPQACLWISMOMARRIPTRAPXJIAAOUAPYLQSMMLUAEACAJSNAREIAXNCRILXXLFTCKILCOJEIPMSQAOPXJIAAOUAPYLQS,2
HSRWCUFQWPBFZDGSNKOVVIXNAFHUDZREZDNGMQRUVMHDQYKQVDINRZWXFMMWSHHUGGXCHUYFBBZGRTWRFRYWGFOVFPWXZCOSUHOG,1
YSEFTLQKXOZZEXVZBSRAHGBRLFPFMCPFKQZDZGPCZGPCGSCWIRWPRWDFWYMQSLIFWPDZXUZZZZEFOTUGUCUCPCDFWPVCRWSDUHFQ,1
HPJIACRPCJPYWPXJCSFTJSPXHPTWLXJISXKPYNPXAHRIPTMOFABLSOJPBCPVAWJUTJAXFACULRRPWSLJSPXSMMSXPSRFAXAOSWJS,2
EJPVIQQWJFSZNKNCLPRARSSSWQPXOSDKUZCZNGCKDOSTFYKYIZHQJTNDRMJZAZDMEVUPUOZWVBYJPMRFJMWMLLHMYORPHJQIFAAO,0
WTBISUYICVDFVJTTEWKCAUWRPFSYAGTYJXJJKOUQDBICCBXFVKADYHAKAQHMNZBMZLCHPATABCIYPRLNZWTGHPWWBQJFHBLFZCBD,0
LULSXRJSJJIACAELRLNPQSXULFPTJESJISXJIARWCLBAPYLNLJWILXOYSXLMMHJIAOPPCPBAXSXURMSUIJMHLYSUTCABAACSXUPT,2
RPXAILXOJPISRALCBSCLJARIAWCSAOJIAPJIACRWLNAWMPRACJPISNLRJCLXUARNSMAELRBMLHSXULFPTJISRYLWALXOEAXOHRLE,2
TVBNNCWNPCARZGSCXTAXHDKAWTHURZFDWPVLTBNGFQVRZORZVPGFWPEFDHCCSDNCZCZGTFUSLUFSRWYFBMGGTVOLMQDYRAWDFSHX,1
GGNVCWWPREQMXWOIVCWPCFZORVXFDHZGMXAOVSMXAOZGMXAOVSBBZGUFFFHDVRZOZVDHHWNCRARWFFGHGMHMBBHDXEVPZDSHGHSV,1
KLRRPWSLJAOESJIBCPVAWJUTJAXFACUJNAOPXPJWPBHOSRBMLHBACYPCNOSRJCSFTJAPCCAOSRJCSFTJAJISRAMAWJCPXSWEPCKP,2
FLMTRJCLOAPYJAXACJILXXPJJIAKLJZFPHYCPNJIAJISCOYMPPCYCPXJEPTMOWPNAMSWKAJHWMLBBSXUOPEXJIARJLSCRLXOBLRJ,2
ULSXJSAIACTBIARIPTJAOSJELRRNAAEIPJSAOIACJPJIANLRJRAAIACAIPXAHIAEISRBACAOSMMRLQAHPTSYHPTBCPNSRAJPFANH,2
NCRZGDWXUMVSWXXSDFVRDSBNVZRZGUHSICVSEFRZGDSHXYRTGFAWUXGGHWBBAABAHUNCRZFUFSTBOHYCDYRZGFOVGSXUQFAMNCMQ,1
LJRESMMFAYPTXOSXIJJBREEEUTJAXFACUPCUBCPOTWAOFHRTZLXXARIAMMVPRABISXABLPMTWWSLXOBUOSRJCSFTJAOBCPPYCALO,2
PJSXUJIAYCAAOSRJCSFTJSPXPYAMAWJCPXSWEPCKRFHTRSXUPCOSRJCSFTJSXUJISREPCKPCLXHPJIACEPCKLRRPWSLJAOSXLXHE,2
TYSOSFIWCRRAGLAEWJVVMEFKSZJYDSIPPQGGOZPBWJVNZYPQWIBQWJZKIRBUSGSOVLJTWTZDFFLCOHWJDWSBIOKRODRJTSHNPBPU,0
AOIACIALOPXIACILXOSFAJJACUAJNALVPFIPMMACSXOPEXLEAMMIACWPNBLXSPXOCLSXAOISRRJANMARRUMLRRESJILRILCBVACK,2
IALCNWILSCFHJISRJSNALXOEAXOHBMSAOISNESJINPCADTARJSPXRSYHPTOPXJMSQASXKAXRSXUJPXULCOAXRXPERPNAJSNARSOP,2
EMAZIEBBZDNQDRXDNEIRXTNUOMEFGWNEWWEHKZQCDSWJVXGBCZPLPYDFOSAPGPDFUBLIRNVJWLITATCJWBDRBCKRRQAIXADGECXH,0
RMEGDYGXTMYIFJTFUGWUXSXKKHNFJHTFCVCJPMGEXOJJVBTYHXLFCJPTUJFGUVXFTRTTVERWMWYKZRNWKKEBJMLZBPBVDVJKMNBJ,0
LQHCFFYZYDBXULDEVWTQTJVKTAWNJUSCCHWYRAYADGKCEWTTIRVMRYDOTQBMLPBZRADGIFFFGQQHVXDYNSERGICDXSNKDUKGIFBT,0
OMWRPYMAWYSFFDDOHERYMQMTZLPJOOIBQQHDXSBCUILUJYXSXGJKPXWZLQMBAGVMTXXOVNFFEOLUVJWJPVIQBMSYOYROVFITFVAY,0
LUNCJCWBYPDQAYTSJVDNEUGZYNYNYKOPECFYODGEXTDIINXCITACTXYZAGGIDGVUNYXMLVPCHOSAMNCIWAAEYAUJCFFXCEHZGNGI,0
ZGMQXXQFSWGXFGMCUVWVEULFDZCSCWYKMZHOVTIOFEWXBTFDFDDQTBZGAFBFUWZFIOQFFLIOZDOSIEZRFGCUTFRGYWFWQFFYXAPC,1
PRAABCLALCKFFETTPCIABUHZVZCTPHEPCTDBOFLLJPXVFOMXMYNHCQOCYMOEGIDQIBCTKQNJLSVGABSNHZCFUZDZIEUBHBLFCRYJ,0
WLXJLKAJILJYCPNHPTFTJVTRJJIARLNASNUPSXUJPMAJHPTPYYESJIPTJLRWCLJWIUPPORBPCJSOMSKAJPKXPELXHELHREIACASW,2
INRZRZSVFQOVGURVOVZODFLFOLUVSLYMXWOGAONCRZQDWTXLUDSQZFCUUZZOCUBBARLPFDLVDQOVPFFFHDKAWTGFZGPCGSYOZFUH,1
FFSOUZBSFGFFMZDZHXWVTFWYBBFQMGBBFQTMHDZOXVCVXMHDDQFFINFFDZFFDFSOUQVRNCMQTDQFFOYWABQFYKFSFGMCSBZDSHDZ,1
SXLXORPPXLXOJIAHEACALMMCAORKSXRLXOPYWPTCRAJISREPTMOILQAAXOAOJIAYSUIJILOXPJJIACALMCAORKSXRYLRWSXLJAOF,2
SFHZSCYIYJYPQBPMSTVBXDXRFAFYDCWFUDWORQLOTBFJVMBJJUYSSJNSIQHWWIDDNKRFWQSNLUITUNEXKAUABIKVVMEDTTWQENPX,0
OTXNSHZFRLVDRZZMHSUGRBEIDZKCHDQWVCHDOTVLTRGSUZWAIMTFCVWXWPREAOSLSDFUWATBVOMCRFPWCVWXIRWPZGAKUHHUGDCV,1
RRPMANXMHRILBAOJPCAWASQASJYPMOAOIACSXNPCALXONPCAPFRWTCSXUIACLOPPCPBAXAOLJJIAYLCAXOPYJIACPPNMAJJSXUSX,2
LFWYHWCVPCZGOABOCDFYBRZRGSXMNCAWOGVZYRHUDASHSLSEOVZFCVPCFXGUMXAOYNXWOOQFWKZUHDHGCPAOZGDHVSPCGSIHFPGZ,1
NCEWGGBAYNZDGSIOOVTLBNOAFRVSTWPCHGDPULGGCVXIOSHURZGUWSPCVUFSRZMDTVHSIMTFUXIDZOVUFSTFCXKAZFUHPFUWUCLT,1
TYDVEPNPWISSUQBZICKQXHWLLDEBAFEZFMWYSZTFCUKGJWHMANLMEMAMTMISZDWTBTLJWJDNTAMJPMEMAQRGVUQHINELIIHTJOTS,0
SKAILNNACSXUSXJIAXSUIJEIAXPXAWLXXPJRMAABILQAHPTFAAXUPPOYPCNJPOLHELRJIASCAJACXLMDTARJSPXYLNAYLNAJILJU,2
SJRFTRSXARRPYYSWASRMPWLJAOLJXPCJIEARJRLMJMLKAWSJHTJANLSMFTRSXARRBUMLYPCUANLSMWPXJLWJMSXKRLXOTBJPOLJA,2
QSFSPFKBXWOOZGDHXSZUHDSLIEARZGOLTTWPDZCEGMISMGIXOTXYFQDVVRLPZDZGNUXWTCHDRZFUSCVRSVRZZDOVDZOGNGGSUXZF,1
FDSHGMFXBXTOXLFGCHTOYUXDVVIVUXHXIVVVSXUNWXXDIRQOSXUXSVXOSHAOVCEPTSZDYRSDQWZDDFWNUZSLVDGSYOVCBAZDGMEF,1
HDOADXNCHZHDOLUSPWPWRYAFVDQFUVVMDHDFWPNSZDVBLXGGNVPIUGOLDTAOMCHDQKZOBDLRCYCWCSHZBDCSYXYKLFWXWIVCZRZG,1
VCIHAACBLXXWFGUZBSRZNCHITVUCVMXDSWQMSCQKVOCAQFFWSHOLTCWXOVBTWVHZBRZOSCMXGGIOQFFLTVTBNCRZHDVZZGTXMULU,1
ISRJILXKRJPJIAFSCOLRRIAYMTJJACAOPQACIALOSJELRXPJJPCAWASQAISRJILXKRIPEAQACJILJRIAITXUJIACASXJIARKHSJE,2
OVVSCGGUZOCRFXKAUNGMRVPFEFRADFSLMDLPFDFUGGOYSXYWYKYNXWINBVFSCNDGWUMGOAPFKIFSWPCURVFTOTXIZODFXDZOOVUN,1
ARRSYSJPMOHPTSELROPEXJPNHMLRJYAEJIPTRLXORJSNAJPJPTWINHPMONLXAIIAOCLXKPYYISRYSCRJUMLRRESJILDTLYYMLTUI,2
PJXPPXAAQACHJISXUSRRPNAJISXULEYTMLSXJSJIACRHNBLJISARLXOIACCSRSFSMSJSAREPTMOFTFFMAJPJIARTCYLWAJPWPXYT,2
ZUHDNGWPNIWPBVFSRAHGBBZGUQFFAOVRDHLPOLXOFEFSCVOLPCSLVDWHZDRADQLFABZGRZNCHIZGVOUCSLIFFSFBWADHUZBSWYMG,1
MCVCPFEFWPHMDGFFGMBPXWBNHDLTXSFYDZYKWUCNXOFEXWACZGVBOSIEZRXWRALDVCAWVCRZHDHUXWRGUNMGVKZDHDVOUCFGDMVR,1
PIOIRNLQKZNMGQTOWKFWBDAGYCWDDSMSMBZVFQFRUGHTVMMEVZBQPGQHHCJZWNODIBSBFCCVXNXKYHZWAJELQPWIDTRVDVQITABJ,0
SHCNCWLTFSBCLVWYHZDPLRVBPRDTZFMLOVCVEYNGBYULAFFAFGRUISZVMCEFIRGMCUCWNCRAXFQKRPBBZGVRDHZDUWSGFTDQGMOV,1
HPTESMMRLHYTCSPTRYTNSXUFTJSYHPTILQAJIACLCARJPYUSYJRLBACYAWJMHFLMLXWAONSXOHPTESMMRLHYCTNSPTRRTBBPRSXU,2
RCTYYLXOMSRJAXAORPSXJAXJMHJILJIAWPTMOILQAWLTUIJJIAAWIPPYJIAJSWKJIACAELRXPJLRPTXOLXOIAOCAEISNRAMYTBYS,2
AFAOAOUAIALQSMHFCALJISXUYCPNLCTXJICPTUIOARACJAOXSUIJRRJCAAJRSUPJJLJLMKJPHPTFTCKILCOJXPEJPXSUIJXPERXP,2
PFOOKGNBWIKZQEJSUKVMEOWZVVTSCHHYNWMOYRFFVIWYYNGOSADZVJEBTFYUGMXUADIIHPRDZXXOUDDXWBDCPQDKKEFFDOVYZCAM,0
ELRHPTCUPPOSILOSXNSXOEIAXLMMLMPXUSJRFAAXNSXAJILJREILJSJRFAAXNSXALEXPEUACJHPTUPJJPUPVSNNSAHPTUPJJPUPF,2
CWGSPDWXAABFHDWPRUSOGFOVRAVVFEODFXWXZDALXWRZHDCVFFZGUFFFVZRZFUGGRAADZGQYWTMKSCVZZFFFRZQDLSIOHDZMFYBN,1
OLIXAROGAFYKZUYWZGFAUZEUFAFGHXSGVPQDGGPCAFTFMCIOGGDPIVNGZGOLXOUNUHFWXWDFWPMZDOSHDFHSPCZGZOTXVSRGSHTF,1
QWLWSHHIGDCVWXNCWADXVZSWPWRLVDRZZMHSUGRBEIDZKCHDQWVCHDOTVLTRGSUZWAIMTFCVWXRZZMHSUGRBEIDZKCHDQWVCHDOT,1
ASUCZUAFIMDZHDIOVCZRZGOVVSVRWPDGRZQUMGFESVRTVCNGLFRADHWTGSCWXTWSGDCZVDGMDQCHDPIHALOYWPEFXISDNCZCZOBB,1
VCOABXWPCEWXZMFYKDRTVAILVCGSCAZGCNOLPCFTYSDGLTFSDPULCSGMRUVWYXWACSCVRVXWRZHDHWFRPWDFRZVZOATTUGUXGUUN,1
RGVWFOLVVRQFYKFSOSMGUUFSFSHZBBFXLPFUCSGMRURGIDMBHDLSIOUWGFWPRVRZGFSHVROLVBWHZDWTEYWVPCFEINRZSLVFCNDG,1
CJWAABUTAVZXRXHFKWYXAYSTLWEYNOILMMNZXERSTOWTRLDDMTLQZZJRTPCXFIYQVDWUHGEOBVXEZGPFCOILVQLJZQAQWFFQIWXH,0
PPKPCNAJISRJSNAXPEIAWCLEMAOYPCELCOMSKALRXLKALXOLULSXACAWJIAOLCJAOLWCPRRLRBLWAPXEISWIJIANPPXMSUIJBMLH,2
NGZZAAXQOVDQGMUHOTRGNCWNPIWVPCZGUHPFKIXFWXIOYWOQFUNCCUBBWXNWZROVRZZMSCVZHUFTPVCGFERZGEISBNQUHFOUZVBX,1
ZFCANCXWNCEFFEDHKAUGCBZGCANCVSRVLOUMFFUBUWWUDIABRADQVZINPWVSTWPCDQWPVBGSCWUNXATBWPRVWVCBAABAHUOAYFTF,1
SUTCAMSKALMNLZSJAMMARYPCJIAUPOOARRPYMSFACJHLEPCMOPYNPXAHSJAMMHPTIPXARJILCCHJILJJCAXWIRWAXAJIAHFTSMJY,2
YFJMBGHIJTMAZMGFVUVMFQVQLCFUJCNNLWHMSQGXGZRTGAHFVOLSLWUTOPGQFXVGQFCHDPPFHHHVYNNJOGILAWJCIBROIFAVWXKC,0
PWEBEFCSFJGFUXITZJRCBCHUPMRXICTFYZAIKFBRRIRHKQXEPJAQZZXZEFUVFVCTRPPUHTVLMMMZOGPWNOTFYZDVBSRTWJWGYJGT,0
AESRAHPTQAFAAXOCSXKSXUWILCMAHIAYAMJPYISRYLWAXPJLOCPBMPPSXAAOLRILQAJILJRLMMMPPKLJHPTCRJTOMPPRAIAVLNNA,2
DQRFCSWFASGDFXHUWPREGFYWWKARDQZWNCVOUCLTVCAWOAWSCWVZRZFUFSPCWVPCZGXSTFWAIMZVNCDYDZUZXGHFADGMHDRZWPXW,1
SINKWXRZGFNCRUTLBNWPCBZGPWOLILGHAASXZGHMBWWVDFCTVTDVHSIVYKFGMCILGMBUOGGMSLVFDHYOGGNVCWNCSLSDVSFFKQFE,1
PYISRQSAERLJMPPKSXUPTJLWCPRRJIASXYSXSJTOAPYFMLWKXARRJPEIACAJIAFLHRPWLRTLMMHNAAJRJIARALXSUIJOLNBXARRI,2
FXHUZVDZURWXARLFFAFCSVBWWVDFHXAWDGTBWVCNNKWYFEOLTTWPCVHUSHRZGGNRFYVSWXSHWYNUZVCVWXAWDGTBWVPCVKHUAWTF,1
YWFQGMRFADGSVXHSUGRBEIDZKCHDHGRLLXXFQKCUBNRZSVWUFQXOFSFBDQPWDFCBPRSHGVTZGSVOMCLFFLVVWRVWDZEUYWHUAWPV,1
TOXWVDAWRZGZFSUHODFXVCVCYXYWWYXNGFQSSLVMAAHXUNXVZVMCNCEWSHVCRZVZIOZOCVRWDFASHDWABXVCNGWPRVZVMCXWXFDH,1
HZRVZGOADHOVZUGMQWASQDVDZGCXWVOYZOCEDHVZEFTZZOMCNVXMMGVVWPEFWTZOBWZFHOLFUDAAPCZGILHDFEIERFICXWINPCSO,1
NCGNXXVZNIZGPCZGXACNHUOLXHIMCNPWBAVZWXVWUQQOSXBVFSHXGSTBOSPWMCRZFUSCVRTFKQWTNYXXGFSLBXFLUCOZIMCTFEWX,1
YYWBDWYBZZUZRTLFONKQTJWAKCPSZSARBUABRFOBPUWJVWXNXZYDPTNGTYFSAIQTVJUSROSNAYRJODDBKFERBQKOODEFQMHQRCAX,0
EMAFKLYMGAMAHOHFLHPXNTSTAVLSPHOIHWORRQEBXWHDVNGEVGUXEMEBGKLAUJLXRKOKHTBNWXIXZDWKPCTFYUGHOZGAXEPCDJLW,0
ZDIVDYYWTFWYBBFQOSIVHDFSMCZGTBZGILHDZFFFEFWYHZDZBEISBNZGSHEFDHCBZGKDCSCWDFZFRGAWSLVDZGDQVRAWOGVZFGZO,1
IAFTJPYWPTCRAIAWLCAOQACHNTWILXOIAELRRPYTMMPYECLJILULSXRJUCPEXTBREIPLRTRTLMEACARBPSMSXUAQACHJISXUJILJ,2
YAREAAJELRXPERITJPTJYCPNXPXAPYSJRBLSXPXWARIARWCLJWIAOLJJIAOPPCLYLSXJOPUMSKARWCLJWIYPCLONSRRSPXLXOJIA,2
UHRZVZOLVRZGRGOTNUCWOTTOCWFDGMZTFLXXFEQKRZFDDQWADHFGFQADRZHUGSKTVDXSDFRZNCENIVRZVPGZVTMZMGRUNCDGRZGM,1
WFSWGMNZABRFFFUZRWRRGJXNLKTREHMPBISNNAAQBJQFJJRYRMPSXWOQALXNGMKNNZWFOQICAUCZLKWRAWMLIBLCOIBOHUMWUPXY,0
LXJIAOSRJSXWJSPXPYISROANALXPTCRIPEAOISNPXAPYLOSYYACAXJWLRJYCPNISRWCAELNLXPYSXOPNSJLFMAWPTCLUASJELRRL,2
PKEIACALNSRIARLSOPYWPTCRARMSUIJMHELRJIAYSCRJJPUAJISREPCOSXEAXOHMLOHIARLSOCLBSOMHYPCHPTEAFTSMJJISRIPT,2
JSPXPMONLXCAXJZAXLTACYPCYPCJHPOORBCSXURWPLGSXUPQACJIARLNAULCOAXELRRBCLHSXULIPRAPQACLRSOAHLCOPYBAJTXS,2
IAELRJLMKSXUTBJIACASWPTMORAANHFPHWPNSXUIPNAJPNARPNAOLHFAJJACJILXLXHJISXUSWPTMONLKAPTJPYISNFLFHSXUISN,2
VVYCFQWPCBZGKIFSTWMCCSADOVOSDHDYCVFPRAARSCFERADTNCWNZVKIMGOTHDXSSLMDIVBBBSRAIOUNRAVCOGVZOTQUFSEYWTNY,1
ZDHDWYUZCBZGRATBSDFEPFMWQFBBZORZGFOVLFSWCNPWTWHGNCRAOGNGZOVXOTHSOGFTRWDFRZGEMFVRSWXXAOOLXOAORAHGBCAO,1
MPYTREALKLJJSNARFTJJIARMSUIJARJLBBCPLWIJPLYLMRABCAJAXWAELRXAQACLNPXUNHWCSNARSRLSOSJSXIAFCAESRLSOSJSX,2
JIRFLWKIPNAPXJIACAHPTUPJLMKSXUMTXHRAMAXAEAMMSOMSKAJPKXPEEILJAMRAHPTOWLMMSJKSOOSXUHPTCRAMYLMPXUMSKAJI,2
JXAEAFPPKRBCPOTWAOFHATUAXAYSCAHXPJAJISRSRPXAPYBCPVAWJUTJAXFACURALCMHYSMAROLJAOLXOJIAJIYSMASXJIABUWPM,2
ARELRISRMLTUIIAILOISRYSCRJMLTUIRJSMMEAXOHIAEISRBACAOUMAAYTMMHSOPFAMSAQASRITJIACTBSXJIAOCLEACIAMAJBPP,2
LWPWNEUBZZBHVZIJPHIXFUZKYXONNSCRCWFKSZPEXOJURETWIRFDLHDHIKYAZZDAHZWFGJLUEEXOUJNWESDRBMOJXPROXOJDFHLJ,0
PWAAOLSQKTYGTLIUKGIRGWWGMDSTJSYZYMSINFUBAJFGEBXFMTUDONJAYNIKCZDIUBGFBQLYNJISMKTWPMGCLBAZPXVOIZJGICBU,0
IAEPCKHPTWPNBMHESJILMMPJIACJACNRPYJISRLUCAANAXJYPCYCAAOSRJCSFTJSPXPYBCPVAWJUTJAXFACUJNEPCKRASYHPTESR,2
NUHZRVMFIVUWRZHDGUVVFXZDGSCWOCWXWIVCQSFSTRAXSLADGSUHDZPRZUGMUWSLIEARVCWADODHFUHSXUFXHFMGARZGTBZOMIVO,1
PJPQHCLAKOBAXBPOGQMNKXIXSHEYHSSFLQNZVUADWBQFJCAQXCLQPYKCBGLLDDUQSLGXDTDCAJLKYDTXWQTSUTDTCAZBIILPXJOY,0
WLAHYMOWMOYRUXKFLGMNKBMBLCLSUKHCLMKZHORMIJQCURKJCRPSEQABOPNPKOVAHFHGOCKFBJLAZSSWASGGLTKDXMOBSIDXVWMY,0
UIJIACMSJJMAFPOHRPDTSWKMHYLMMAXSXJPQLUCLXWHXPJESJIPTJMSJIAXARRFAXALJIJIANPMOHRKSCJRPNAJSNALYJACASUIJ,2
VUFSMXAORFPCSLIYZDVUDSQKXDUZRVDYCHSLIUFSDMVRHMDIUHODFXRZFEZMRZXSOESVRGWVDXTSZDYRSDHISANGGDFPHUFAOLMC,1
QRKIRLCVYWIFUFHULOVCAYWJYDLIIODCBMJAYDTBIGXNFOPXEZTTDYXSPCNMJNPQRIXOJURWWILKZZTIPCHGGZSORQEPWBURCHIU,0
PXAEPTMOFAJIAXSUIJLJJLWKFHJIACAORKSXRPXJIAIPTRATXOACJIAUCPTXOEIAXRAQACLMPYJIANRJTWKSXJIAIPMMPEJCAARL,2
JLLXOILNLXOJPXSUIJLRIAJTCXAOSXJPWLYAITXULCSLXNSRRRMLHFLWKRMPEAOLXOOCAEFLWKSXJPJIAPQACRILOPESXUBCPJAW,2
CJCGODUKAOIPNVWFUGRWWJLKYDZSEHSZYVUCOEGETCDEBMKETUMNQKEQEJCOZOCNRDPOWQSUBDOUBSEMABAJFMPXOBGQWFWCCUXI,0
OVSLOUIDEXFXGMRVSVWYMQFTFPWZWVXIBTZFWYBVXTHUVSCWVCTLBNVCSVNCRZZMFXKAHUIOVZRGHUAWRZGMNWZRSHAWRAAFWXEC,1
TSCGOZMZMHLXRAJQWJIXNWLNPLEMAHEPLQXDMEBYHUKCKVXDAKLOJTQAAPLQWYKDBQIFUNFXMXEZJNFQZBTCPMFGSHRATDHPKFBJ,0
RLCANLOAJPYSJHPTEISMAHPTILQAJPFANLOAJPYSJJIAJCAATRTLMMHSJSROPXADTSJAALRSMHLRFHHPTCEALCSXUJPPNLXHULCN,2
NSXUOSRBMLHSXUPCWCALJSXUOACSQLJSQAEPCKRFLRAOPXJIAEPCKLRMPXULRLMMCAYACAXWARJPBCPVAWJUTJAXFACULCACANPQ,2
ETBBEUDMJNOKFMPMLURMXITOSDOFCOILMBLCOEXVLJWJKQXUJLLBETBONELGZJBUMLCOLIYCLLMKDDOKNCMMHMGADTRPTWHPKNXD,0
PNANHITRFLXOEIPOSAOYPCSJLHMPCYYIPNAXPEDTSWKNHECALJIRNHECALJIRPNHUPONLNLIPNAHAROLCMSXUHARNHECALJIRHAR,2
TSGCFQOKZVDTVKVUKGDXKUMYLDTYBCRKSAWGPIUXIZRWKQBDOXBAJNZCAJFLSTGUGEDVWUKNIIXUYTYFJRMWAMVDXWFTXUKJFDLU,0
RTJZYGXWFOGMAQNPXUYXNBHZLKWWQPYWICHMYYVPTNHJFFMXEZJGTQZKOPLQWNYHROAJWVCNMXMTNRDMQZIDZZGHDTRXVFQEPLTB,0
DPQFGDBTWXNGOABXVOMCRZFDFESIXFCIGSRGRZQUPFKQHURADHEDLVRWPCWVMCFUGDRVVIRGOVDYCPARWYNUDZCBWSCGFXKAZDGU,1
UHUZPCFXLPGGMCUXGGCVCVVONVCGQSFSDHWPIMHCVZFUYFWNBOUHFQMGRAOVNLZOCVWVPCLTFQRARFWABSFSWTGSFBWYMQSLVDZO,1
VXARWXLWWVFYDHZOTTUSSOZOTTILQSXFRZHDOGVZVRZGPFBBHDSLYDGGXWUZCOSHNYCWWZWVCNHSCNCWKUXOSCRVWPCRAFFLHXOG,1
XAFCHDPFZWGVMGWPEUSCFEVCNCCAFXNCVDHUZGRTUGCBZGXOVNINFFDQQYAOPCAXUGDGIXAOXWOGZDOSIEZRBTMFWADXINFFXOAO,1
LFWXQWYNZDZGDHVRAWFDWPCUTWPCUHGMARGSCWOZZFRFUDQDVDRZHUBTIEQWFUSHWPGFSWTLMCRZZDBSNCRADYBNVMWZWVXICAZO,1
FQCZAAADZGDYVSPCUNZDZGIBFSFBXWDZUZMWYKLWDZTBZGSCZORVOLPCAWXTWTCVDGRZQUTWFFFEVCDYCAZOCVBTZFFFUKZFPCOL,1
JCLRWLMMAPUPJLMMPYLRTOOAXRPRPJISWKSSJLSXJXPNPCAFLFHSSYAAMYSXALFPTJSJPINPNNHSYSYSJIPTUIJHPTOSOSOPEIHX,2
ZGXUWYHZBAILGSDZRARZGHYWOYMXGFRZVZOSLXZORUSDXTSVFECUIRASHDFEGSVVGDDHCAGSRGOLVRGSVRZOCPLRLSXSQYAOXWVD,1
SXYPCNLJSPXOCUCAUPCHFXAEFHWISAYAGAWTJSQALXOOSCAWJPCUFXAEFHBUMLYPCURAWJSPXSXYPCNLJSPXLFPTJOPXLJSPXRJP,2
NAFPOHAMRAFARSOARIACPEXOLTUIJACLXOQAJRFTCUJIAEISJANALJYCPNAQACHJISXUEPTMOXJSJSJRLRILNAFAYPCAJIAFPLCO,2
MORMSBTBYCPNJIADTLMSJHPYCPWKSXJIAOCSMMSXUJPJIANPCAFCSJJMAPWJLQAPYALCMHNPCXSXUNSMKFPJJMAREPCALXSXARIP,2
BBZGWUEIDHNCRZGDFALPRZHDHUXWMGTWXIVPQUFSXWFNSVVUDMFFNCXOSVUHCUGGCSCWYKRZHDHUWXHDZMWYFERZFUNWSDGFOSVR,1
LVNGFSFBDZFFBWZFTCAOXWPCZGVRDHZDSLYFSXRZWXQURZGFLVSLIFLFMQRUSHFSMCXOFSFBHDFEOGVZVRZGCUWWHDGMDGOSMGIB,1
IARLNAJISXUJISRRPNAJSNARJCPTFMAOJIANLREIAXJIAHILOJPNLKAFAMSAQAJILJJIAHILOILOJIASCOSXXACRSYJIAHFCPKAO,2
ZGDQFVMHVXCSRVAWZUHDVLHGNCWXGGNVHCFPPFCVDWOVGSWXSHWPARZGTDVDODWVABIBWPQYGGCUMWWTCVRVWUHXBBLRFQFEYKNC,1
LIWZIYVZSINXBOSIDPEJEERMPEJTQQOSFLKZOEBJTPIVYNYUPRVVDNCCTRBQKHSZHQTQDAZWZQXZLMENKBSRIUWDXZRTNPUMPXNT,0
DGTZWPCBTOEFPFBXXTWSGDCZVDGMDQCHSVOTGHSVDZDHCBTOEFPFBXWPEDLVXWBDFMUHCULUFSRGOTHGWATBZGQDAAXYIMFQVVSL,1
EMNSEYMBZZCGOGTDWVFAXQWUUZMTQHAAIVNZXURKIOXOSNKJSYAZEJSSABXAWQOZNKSUHPRWWJLKULFQPWPJSWMOLKBKTUKQLBTD,0
ZWESSQBMZVNNRBCURNUXYCEXVNYJNGRMWSKJMMYITEEGTJNIIKCHWHWDTYCVKKEFFXXMRTJXGYXGUCWJWJERBMEORQEBIPGTFFGJ,0
SXPXFCSXUSXHPTIPNAHPTCWPLJLXOVTXKLULSXJPXSUIJULOJIANWLCOREPTMOXJWPNAJPNAESJIRLMJPXJIASCJLSMRXSXAITXO,2
LXVMZGXTZDGMEFCBLRGHWSCWLOLVWPCFZGPCGSUOWVFQREHUVZWXRZGGMCAWRZQDFEWPCBVTMZREHDHGPCYKINRZGSUOAACAGMBU,1
